Time Period,period start date,Patient Count,HCP ID,HCP Name,HCO Id,HCO Name,HCP Segment,HCO Segment,Line of therapy,payer segment,channel,HCO Territory,HCO Region,HCO Area,HCO Nation,claims count,New Prescriber Flag,Source_of_business,drug name,class,switch_from,switch_from_class
M10,9/1/2025,263,10148,Henry Watson,2685,Helix,Segment 1,Tier 4,1L,Private,Online,Minnesota_TwinCities,Minnesota,South,US,558,Y,New,Humira,TNF,,
M10,9/1/2025,400,10105,Mason Hughes,2585,Nova,Segment 4,Tier 3,2L,Commercial,Hospital,Virginia_North,Virginia,South,US,653,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,77,10134,Adrian Stone,8806,Orion,Segment 1,Tier 1,3L+,Private,Hospital,California_North,California,North,US,224,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,467,10178,Joseph Martinez,7184,Vertex,Segment 1,Tier 1,1L,Medicaid,Hospital,Oregon_Portland,Oregon,South,US,559,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,95,10103,Rachel Roberts,2585,Nova,Segment 1,Tier 2,1L,Private,Retail,Massachusetts_Boston,Massachusetts,North,US,351,N,New,Stelara,IL-12/23,,
M10,9/1/2025,177,10142,Bella Rose,2685,Helix,Segment 2,Tier 4,1L,Medicare,Online,Louisiana_NewOrleans,Louisiana,South,US,307,N,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,110,10157,Olivia Martin,7184,Vertex,Segment 1,Tier 3,3L+,Medicaid,Online,Georgia_Atlanta,Georgia,North,US,134,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,475,10168,Jack Ramirez,7184,Vertex,Segment 4,Tier 4,2L,Commercial,Retail,Arizona_Phoenix,Arizona,West,US,723,N,New,Cosentyx,IL-17A,,
M10,9/1/2025,385,10077,Angel Ortiz,1064,Zenith,Segment 1,Tier 2,3L+,Medicaid,Hospital,California_North,California,North,US,430,Y,Continuing,Tremfya,IL-23,,
M10,9/1/2025,100,10143,Patrick Stewart,2685,Helix,Segment 4,Tier 2,1L,Medicare,Online,NewYork_Upstate,NewYork,East,US,182,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,164,10170,Robert Hunt,7184,Vertex,Segment 1,Tier 3,1L,Medicare,Retail,California_North,California,East,US,288,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,446,10105,Mason Hughes,2585,Nova,Segment 2,Tier 1,3L+,Commercial,Online,Alabama_Birmingham,Alabama,East,US,656,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,379,10073,Jordan Mills,1064,Zenith,Segment 4,Tier 4,2L,Commercial,Hospital,NewYork_Metro,NewYork,North,US,654,N,New,Humira,TNF,,
M10,9/1/2025,393,10071,Isaac Fox,1064,Zenith,Segment 3,Tier 1,1L,Commercial,Retail,Arizona_Phoenix,Arizona,East,US,483,N,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,459,10039,Amelia Powell,8629,Humira,Segment 4,Tier 3,1L,Medicaid,Hospital,NewYork_Metro,NewYork,South,US,514,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,413,10023,William Simmons,8629,Humira,Segment 1,Tier 2,2L,Medicaid,Hospital,Ohio_Cleveland,Ohio,South,US,697,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,143,10145,Ashley Thomas,2685,Helix,Segment 2,Tier 1,3L+,Commercial,Hospital,Louisiana_NewOrleans,Louisiana,South,US,295,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,223,10078,Nicole Edwards,1064,Zenith,Segment 2,Tier 2,2L,Medicare,Retail,Pennsylvania_East,Pennsylvania,South,US,393,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,422,10145,Ashley Thomas,2685,Helix,Segment 4,Tier 3,3L+,Medicare,Retail,California_South,California,North,US,704,N,Continuing,Cosentyx,IL-17A,,
M10,9/1/2025,242,10112,Ellie Cole,8806,Orion,Segment 2,Tier 4,1L,Private,Hospital,Louisiana_NewOrleans,Louisiana,South,US,278,N,Continuing,ILUMYA,IL-23,,
M10,9/1/2025,322,10101,Addison Hudson,2585,Nova,Segment 4,Tier 3,1L,Private,Retail,Florida_East,Florida,West,US,602,Y,Continuing,Tremfya,IL-23,,
M10,9/1/2025,478,10028,Brandon Adams,8629,Humira,Segment 3,Tier 4,1L,Commercial,Hospital,Florida_East,Florida,North,US,719,Y,New,Cosentyx,IL-17A,,
M10,9/1/2025,227,10141,Wyatt Gomez,2685,Helix,Segment 4,Tier 2,3L+,Medicaid,Online,Washington_State,Washington,West,US,407,N,Continuing,Tremfya,IL-23,,
M10,9/1/2025,458,10102,Hannah Turner,2585,Nova,Segment 2,Tier 3,2L,Commercial,Hospital,Nevada_LasVegas,Nevada,North,US,697,N,New,Humira,TNF,,
M10,9/1/2025,322,10078,Nicole Edwards,1064,Zenith,Segment 2,Tier 4,1L,Commercial,Hospital,Oregon_Portland,Oregon,South,US,377,N,New,Tremfya,IL-23,,
M10,9/1/2025,57,10087,Hunter Porter,1064,Zenith,Segment 2,Tier 2,2L,Private,Retail,California_South,California,South,US,99,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,186,10100,Levi Webb,2585,Nova,Segment 2,Tier 2,2L,Commercial,Retail,NewYork_Upstate,NewYork,North,US,362,N,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,60,10053,Ethan Barrett,5893,Apollo,Segment 4,Tier 1,2L,Medicaid,Retail,Michigan_Detroit,Michigan,North,US,141,Y,Continuing,Tremfya,IL-23,,
M10,9/1/2025,103,10089,Caleb Larson,2585,Nova,Segment 3,Tier 1,1L,Medicare,Online,Michigan_Detroit,Michigan,South,US,212,Y,New,Tremfya,IL-23,,
M10,9/1/2025,466,10131,Christian Hicks,8806,Orion,Segment 2,Tier 2,2L,Medicare,Hospital,Illinois_Central,Illinois,North,US,498,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,305,10136,Ariana Andrews,2685,Helix,Segment 4,Tier 3,1L,Medicaid,Hospital,Indiana_Indianapolis,Indiana,West,US,535,Y,New,Tremfya,IL-23,,
M10,9/1/2025,383,10114,Grace Brooks,8806,Orion,Segment 3,Tier 4,2L,Medicare,Hospital,Oregon_Portland,Oregon,South,US,418,Y,New,Tremfya,IL-23,,
M10,9/1/2025,215,10008,Penelope Murray,3747,Athena,Segment 2,Tier 2,2L,Medicare,Online,NewYork_Metro,NewYork,South,US,259,Y,New,Tremfya,IL-23,,
M10,9/1/2025,233,10053,Ethan Barrett,5893,Apollo,Segment 4,Tier 4,1L,Medicaid,Online,NewYork_Metro,NewYork,West,US,308,N,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,227,10059,Hazel Tucker,5893,Apollo,Segment 4,Tier 4,3L+,Medicaid,Retail,Texas_South,Texas,North,US,455,Y,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,472,10020,Nora Jordan,8629,Humira,Segment 4,Tier 1,1L,Commercial,Hospital,Tennessee_Nashville,Tennessee,East,US,596,N,Continuing,ILUMYA,IL-23,,
M10,9/1/2025,120,10086,Sophia Garcia,1064,Zenith,Segment 1,Tier 2,3L+,Medicaid,Hospital,Alabama_Birmingham,Alabama,West,US,198,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,380,10061,Hailey Curtis,5893,Apollo,Segment 1,Tier 4,3L+,Commercial,Online,Nevada_LasVegas,Nevada,North,US,597,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,342,10143,Patrick Stewart,2685,Helix,Segment 2,Tier 1,1L,Medicare,Retail,Missouri_StLouis,Missouri,West,US,424,N,Continuing,ILUMYA,IL-23,,
M10,9/1/2025,118,10011,Sophia Palmer,3747,Athena,Segment 2,Tier 1,3L+,Private,Online,California_North,California,East,US,281,N,New,Tremfya,IL-23,,
M10,9/1/2025,272,10175,Chloe Myers,7184,Vertex,Segment 3,Tier 4,3L+,Medicare,Retail,Virginia_North,Virginia,West,US,439,N,New,Tremfya,IL-23,,
M10,9/1/2025,198,10094,Caroline Morales,2585,Nova,Segment 2,Tier 3,3L+,Commercial,Hospital,Missouri_StLouis,Missouri,North,US,328,N,Continuing,Cosentyx,IL-17A,,
M10,9/1/2025,320,10146,James Anderson,2685,Helix,Segment 4,Tier 1,1L,Commercial,Retail,Texas_North,Texas,North,US,568,N,New,Skyrizi,IL-23,,
M10,9/1/2025,179,10119,Matthew Griffin,8806,Orion,Segment 4,Tier 3,2L,Medicaid,Online,Ohio_Cleveland,Ohio,East,US,220,N,Continuing,Humira,TNF,,
M10,9/1/2025,164,10000,Michael Johnson,3747,Athena,Segment 1,Tier 2,1L,Medicare,Online,Nevada_LasVegas,Nevada,North,US,418,Y,New,ILUMYA,IL-23,,
M10,9/1/2025,146,10007,Frank Bailey,3747,Athena,Segment 4,Tier 3,2L,Medicare,Retail,Florida_West,Florida,North,US,323,Y,Continuing,ILUMYA,IL-23,,
M10,9/1/2025,79,10055,Nathan Stevens,5893,Apollo,Segment 3,Tier 3,2L,Medicare,Online,Georgia_Atlanta,Georgia,East,US,205,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,285,10167,Allison Ramos,7184,Vertex,Segment 1,Tier 4,1L,Medicaid,Retail,NewYork_Upstate,NewYork,North,US,552,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,153,10037,Carson Ferguson,8629,Humira,Segment 1,Tier 3,2L,Commercial,Online,Washington_State,Washington,South,US,363,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,494,10050,Isabella Carroll,5893,Apollo,Segment 1,Tier 4,3L+,Medicare,Hospital,NorthCarolina_Central,NorthCarolina,West,US,672,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,371,10073,Jordan Mills,1064,Zenith,Segment 4,Tier 2,1L,Medicare,Hospital,Arizona_Phoenix,Arizona,South,US,468,N,Continuing,ILUMYA,IL-23,,
M10,9/1/2025,54,10022,Jason Ramirez,8629,Humira,Segment 2,Tier 4,3L+,Medicare,Retail,Arizona_Phoenix,Arizona,West,US,342,N,New,ILUMYA,IL-23,,
M10,9/1/2025,332,10015,Megan Lewis,3747,Athena,Segment 4,Tier 3,1L,Medicare,Retail,Virginia_North,Virginia,North,US,421,N,New,Stelara,IL-12/23,,
M10,9/1/2025,481,10011,Sophia Palmer,3747,Athena,Segment 2,Tier 1,3L+,Commercial,Hospital,Arizona_Phoenix,Arizona,West,US,776,Y,New,Humira,TNF,,
M10,9/1/2025,75,10030,Rebecca Hill,8629,Humira,Segment 4,Tier 4,1L,Medicaid,Retail,Tennessee_Nashville,Tennessee,West,US,188,Y,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,61,10067,Connor Robertson,5893,Apollo,Segment 1,Tier 3,2L,Medicare,Hospital,Georgia_Atlanta,Georgia,North,US,272,Y,New,Tremfya,IL-23,,
M10,9/1/2025,300,10136,Ariana Andrews,2685,Helix,Segment 1,Tier 4,1L,Medicare,Hospital,Arizona_Phoenix,Arizona,East,US,332,Y,New,Tremfya,IL-23,,
M10,9/1/2025,179,10177,Samuel Woods,7184,Vertex,Segment 2,Tier 1,2L,Private,Online,Alabama_Birmingham,Alabama,North,US,273,N,New,Cosentyx,IL-17A,,
M10,9/1/2025,260,10057,Eli Kennedy,5893,Apollo,Segment 1,Tier 2,3L+,Private,Retail,Texas_North,Texas,North,US,557,Y,Continuing,Tremfya,IL-23,,
M10,9/1/2025,179,10166,Erin Ward,7184,Vertex,Segment 4,Tier 2,2L,Medicaid,Hospital,Pennsylvania_East,Pennsylvania,East,US,302,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,165,10001,Henry Matthews,3747,Athena,Segment 1,Tier 4,2L,Medicare,Online,Nevada_LasVegas,Nevada,West,US,345,Y,Continuing,Humira,TNF,,
M10,9/1/2025,307,10119,Matthew Griffin,8806,Orion,Segment 1,Tier 2,3L+,Medicare,Retail,Alabama_Birmingham,Alabama,South,US,416,N,Continuing,Humira,TNF,,
M10,9/1/2025,244,10011,Sophia Palmer,3747,Athena,Segment 2,Tier 2,1L,Commercial,Online,Oregon_Portland,Oregon,South,US,530,N,New,Cosentyx,IL-17A,,
M10,9/1/2025,102,10059,Hazel Tucker,5893,Apollo,Segment 3,Tier 1,3L+,Commercial,Hospital,Indiana_Indianapolis,Indiana,West,US,343,Y,New,ILUMYA,IL-23,,
M10,9/1/2025,68,10000,Michael Johnson,3747,Athena,Segment 2,Tier 1,3L+,Medicaid,Retail,Louisiana_NewOrleans,Louisiana,East,US,96,N,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,101,10177,Samuel Woods,7184,Vertex,Segment 4,Tier 1,1L,Private,Hospital,Indiana_Indianapolis,Indiana,South,US,177,N,New,Skyrizi,IL-23,,
M10,9/1/2025,121,10091,Christopher Graham,2585,Nova,Segment 2,Tier 4,1L,Private,Hospital,Illinois_Central,Illinois,South,US,183,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,280,10141,Wyatt Gomez,2685,Helix,Segment 4,Tier 1,1L,Private,Hospital,California_North,California,North,US,545,N,New,ILUMYA,IL-23,,
M10,9/1/2025,279,10068,Heather Reed,5893,Apollo,Segment 1,Tier 2,1L,Medicaid,Online,California_South,California,East,US,563,N,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,488,10064,Abigail Henderson,5893,Apollo,Segment 3,Tier 3,2L,Commercial,Retail,Virginia_North,Virginia,West,US,569,Y,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,420,10010,Zoey Hamilton,3747,Athena,Segment 3,Tier 3,2L,Medicaid,Retail,Illinois_Central,Illinois,North,US,460,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,112,10138,Isaac Fisher,2685,Helix,Segment 1,Tier 3,1L,Private,Online,Colorado_Denver,Colorado,West,US,201,Y,New,Tremfya,IL-23,,
M10,9/1/2025,194,10085,Jeremy Rogers,1064,Zenith,Segment 4,Tier 3,1L,Medicaid,Hospital,Georgia_Atlanta,Georgia,South,US,485,N,New,Humira,TNF,,
M10,9/1/2025,442,10177,Samuel Woods,7184,Vertex,Segment 4,Tier 1,2L,Commercial,Online,Missouri_StLouis,Missouri,West,US,475,Y,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,455,10013,Charles Clark,3747,Athena,Segment 1,Tier 2,2L,Medicare,Online,Oregon_Portland,Oregon,North,US,712,N,New,ILUMYA,IL-23,,
M10,9/1/2025,485,10059,Hazel Tucker,5893,Apollo,Segment 3,Tier 2,1L,Medicaid,Hospital,California_North,California,East,US,521,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,423,10005,Ryan Nelson,3747,Athena,Segment 2,Tier 4,1L,Private,Online,Louisiana_NewOrleans,Louisiana,North,US,688,Y,New,Tremfya,IL-23,,
M10,9/1/2025,110,10132,Ella Sanders,8806,Orion,Segment 3,Tier 3,3L+,Commercial,Hospital,Virginia_South,Virginia,West,US,297,Y,New,Cosentyx,IL-17A,,
M10,9/1/2025,319,10070,Owen Marshall,1064,Zenith,Segment 4,Tier 3,1L,Private,Retail,Washington_State,Washington,North,US,385,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,129,10135,Justin Wright,8806,Orion,Segment 2,Tier 3,3L+,Medicare,Hospital,Indiana_Indianapolis,Indiana,West,US,224,Y,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,278,10087,Hunter Porter,1064,Zenith,Segment 1,Tier 2,1L,Medicare,Online,Washington_State,Washington,South,US,328,N,Continuing,Cosentyx,IL-17A,,
M10,9/1/2025,464,10019,Logan Schultz,8629,Humira,Segment 1,Tier 3,1L,Private,Online,Florida_West,Florida,West,US,739,N,New,Cosentyx,IL-17A,,
M10,9/1/2025,306,10100,Levi Webb,2585,Nova,Segment 2,Tier 2,2L,Medicare,Retail,Florida_East,Florida,South,US,403,Y,Continuing,Humira,TNF,,
M10,9/1/2025,92,10021,Stephanie Allen,8629,Humira,Segment 2,Tier 2,1L,Medicare,Online,Colorado_Denver,Colorado,East,US,252,N,Continuing,Tremfya,IL-23,,
M10,9/1/2025,360,10064,Abigail Henderson,5893,Apollo,Segment 3,Tier 3,2L,Medicaid,Hospital,NorthCarolina_Central,NorthCarolina,East,US,547,N,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,286,10000,Michael Johnson,3747,Athena,Segment 4,Tier 4,2L,Medicaid,Retail,Colorado_Denver,Colorado,West,US,555,N,Continuing,Humira,TNF,,
M10,9/1/2025,300,10017,Joshua Kelley,8629,Humira,Segment 4,Tier 2,2L,Commercial,Retail,Texas_North,Texas,South,US,484,N,New,Stelara,IL-12/23,,
M10,9/1/2025,69,10088,Josiah Reyes,1064,Zenith,Segment 2,Tier 4,1L,Medicare,Retail,Oregon_Portland,Oregon,North,US,289,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,374,10131,Christian Hicks,8806,Orion,Segment 3,Tier 3,2L,Private,Hospital,Colorado_Denver,Colorado,West,US,648,Y,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,430,10001,Henry Matthews,3747,Athena,Segment 1,Tier 2,1L,Medicare,Hospital,Florida_East,Florida,West,US,569,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,215,10099,Kayla Gray,2585,Nova,Segment 3,Tier 4,1L,Commercial,Retail,Colorado_Denver,Colorado,North,US,490,Y,Continuing,Tremfya,IL-23,,
M10,9/1/2025,436,10087,Hunter Porter,1064,Zenith,Segment 1,Tier 4,2L,Commercial,Retail,Texas_North,Texas,North,US,594,N,Continuing,Tremfya,IL-23,,
M10,9/1/2025,276,10008,Penelope Murray,3747,Athena,Segment 4,Tier 1,1L,Medicare,Online,Washington_State,Washington,South,US,468,N,New,Tremfya,IL-23,,
M10,9/1/2025,307,10097,Daniel Pierce,2585,Nova,Segment 4,Tier 4,1L,Medicare,Retail,Washington_State,Washington,North,US,499,Y,Continuing,Humira,TNF,,
M10,9/1/2025,93,10176,Lucy Knight,7184,Vertex,Segment 1,Tier 4,3L+,Medicare,Retail,NorthCarolina_Central,NorthCarolina,West,US,228,Y,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,398,10098,Noah Kelly,2585,Nova,Segment 4,Tier 3,2L,Medicare,Retail,Arizona_Phoenix,Arizona,East,US,670,Y,Continuing,ILUMYA,IL-23,,
M10,9/1/2025,481,10078,Nicole Edwards,1064,Zenith,Segment 3,Tier 1,1L,Commercial,Online,Pennsylvania_West,Pennsylvania,East,US,729,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,101,10106,Adam Torres,8806,Orion,Segment 1,Tier 3,3L+,Medicaid,Online,Massachusetts_Boston,Massachusetts,South,US,222,Y,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,286,10105,Mason Hughes,2585,Nova,Segment 1,Tier 2,2L,Medicaid,Retail,Nevada_LasVegas,Nevada,West,US,527,N,New,Tremfya,IL-23,,
M10,9/1/2025,305,10039,Amelia Powell,8629,Humira,Segment 3,Tier 4,2L,Commercial,Retail,Ohio_Cleveland,Ohio,East,US,589,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,381,10079,Naomi Warren,1064,Zenith,Segment 3,Tier 3,2L,Commercial,Online,Pennsylvania_East,Pennsylvania,South,US,596,Y,New,ILUMYA,IL-23,,
M10,9/1/2025,93,10009,Anna Boyd,3747,Athena,Segment 2,Tier 2,2L,Medicaid,Hospital,NewYork_Upstate,NewYork,North,US,187,Y,Continuing,Cosentyx,IL-17A,,
M10,9/1/2025,448,10021,Stephanie Allen,8629,Humira,Segment 1,Tier 3,1L,Commercial,Hospital,Minnesota_TwinCities,Minnesota,North,US,635,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,69,10068,Heather Reed,5893,Apollo,Segment 4,Tier 3,3L+,Private,Hospital,Michigan_Detroit,Michigan,East,US,205,Y,Continuing,Tremfya,IL-23,,
M10,9/1/2025,71,10048,Nicholas Grant,5893,Apollo,Segment 3,Tier 4,1L,Private,Online,Tennessee_Nashville,Tennessee,South,US,123,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,153,10144,Brian Young,2685,Helix,Segment 2,Tier 2,2L,Medicare,Hospital,Missouri_StLouis,Missouri,East,US,246,N,New,Tremfya,IL-23,,
M10,9/1/2025,153,10179,Peter Howard,7184,Vertex,Segment 2,Tier 1,2L,Commercial,Retail,Alabama_Birmingham,Alabama,South,US,240,N,New,Skyrizi,IL-23,,
M10,9/1/2025,294,10098,Noah Kelly,2585,Nova,Segment 3,Tier 3,1L,Commercial,Hospital,Massachusetts_Boston,Massachusetts,West,US,391,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,108,10099,Kayla Gray,2585,Nova,Segment 3,Tier 4,3L+,Medicare,Retail,Virginia_North,Virginia,South,US,232,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,110,10062,Madison Bennett,5893,Apollo,Segment 3,Tier 2,2L,Commercial,Online,Indiana_Indianapolis,Indiana,South,US,346,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,147,10134,Adrian Stone,8806,Orion,Segment 1,Tier 1,1L,Medicare,Online,Pennsylvania_East,Pennsylvania,West,US,367,N,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,332,10108,Isaiah Mason,8806,Orion,Segment 4,Tier 2,2L,Medicare,Retail,Minnesota_TwinCities,Minnesota,North,US,442,N,Continuing,Humira,TNF,,
M10,9/1/2025,196,10126,Leah Reynolds,8806,Orion,Segment 3,Tier 2,1L,Private,Hospital,Indiana_Indianapolis,Indiana,West,US,236,N,Continuing,Skyrizi,IL-23,,
M10,9/1/2025,132,10077,Angel Ortiz,1064,Zenith,Segment 2,Tier 4,2L,Medicaid,Online,Texas_South,Texas,West,US,302,Y,Continuing,Humira,TNF,,
M10,9/1/2025,311,10100,Levi Webb,2585,Nova,Segment 1,Tier 4,1L,Commercial,Hospital,Georgia_Atlanta,Georgia,East,US,442,Y,New,Cosentyx,IL-17A,,
M10,9/1/2025,342,10124,Violet Hunter,8806,Orion,Segment 3,Tier 2,1L,Commercial,Retail,Washington_State,Washington,South,US,431,N,New,Cosentyx,IL-17A,,
M10,9/1/2025,338,10032,Charles Dixon,8629,Humira,Segment 4,Tier 4,3L+,Medicare,Hospital,Pennsylvania_West,Pennsylvania,South,US,461,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,459,10075,Vanessa Richardson,1064,Zenith,Segment 1,Tier 2,2L,Private,Online,Illinois_Central,Illinois,North,US,628,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,131,10041,Leah Chapman,8629,Humira,Segment 4,Tier 4,2L,Medicaid,Hospital,Missouri_StLouis,Missouri,South,US,278,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,188,10147,Kevin Hall,2685,Helix,Segment 3,Tier 3,2L,Private,Retail,Illinois_Central,Illinois,North,US,227,Y,New,Humira,TNF,,
M10,9/1/2025,155,10169,Lily Russell,7184,Vertex,Segment 3,Tier 4,1L,Medicare,Online,NewYork_Metro,NewYork,North,US,305,N,Continuing,Humira,TNF,,
M10,9/1/2025,480,10049,Harrison Knight,5893,Apollo,Segment 2,Tier 1,3L+,Commercial,Retail,Florida_West,Florida,South,US,511,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,197,10165,Victoria Gardner,7184,Vertex,Segment 4,Tier 1,1L,Medicare,Hospital,Minnesota_TwinCities,Minnesota,East,US,436,N,New,Skyrizi,IL-23,,
M10,9/1/2025,298,10065,Grace Sullivan,5893,Apollo,Segment 1,Tier 2,3L+,Medicare,Online,Virginia_South,Virginia,West,US,360,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,330,10132,Ella Sanders,8806,Orion,Segment 2,Tier 3,3L+,Medicare,Retail,Pennsylvania_East,Pennsylvania,North,US,416,Y,Continuing,Stelara,IL-12/23,,
M10,9/1/2025,461,10030,Rebecca Hill,8629,Humira,Segment 4,Tier 4,1L,Commercial,Online,NewYork_Upstate,NewYork,North,US,635,Y,New,Stelara,IL-12/23,,
M10,9/1/2025,491,10094,Caroline Morales,2585,Nova,Segment 3,Tier 4,1L,Private,Retail,California_North,California,North,US,592,Y,New,ILUMYA,IL-23,,
M10,9/1/2025,324,10009,Anna Boyd,3747,Athena,Segment 3,Tier 3,1L,Private,Hospital,Minnesota_TwinCities,Minnesota,South,US,579,Y,Continuing,ILUMYA,IL-23,,
M10,9/1/2025,258,10152,Katherine Phillips,7184,Vertex,Segment 4,Tier 3,3L+,Private,Retail,Missouri_StLouis,Missouri,West,US,550,Y,New,Cosentyx,IL-17A,,
M10,9/1/2025,403,10162,Clara Black,7184,Vertex,Segment 1,Tier 2,1L,Private,Hospital,Washington_State,Washington,South,US,634,N,New,Tremfya,IL-23,,
M10,9/1/2025,151,10059,Hazel Tucker,5893,Apollo,Segment 2,Tier 4,3L+,Medicare,Retail,NorthCarolina_Central,NorthCarolina,South,US,201,N,New,ILUMYA,IL-23,,
M10,9/1/2025,139,10093,Aurora Ellis,2585,Nova,Segment 2,Tier 3,2L,Medicaid,Retail,Georgia_Atlanta,Georgia,North,US,246,Y,New,Tremfya,IL-23,,
M10,9/1/2025,399,10006,Victoria Baker,3747,Athena,Segment 1,Tier 4,1L,Commercial,Retail,Ohio_Cleveland,Ohio,North,US,647,Y,New,Humira,TNF,,
M10,9/1/2025,121,10069,Julie Morgan,1064,Zenith,Segment 3,Tier 3,3L+,Private,Online,Nevada_LasVegas,Nevada,South,US,181,N,New,Tremfya,IL-23,,
M10,9/1/2025,112,10171,Isabella Robinson,7184,Vertex,Segment 2,Tier 4,3L+,Medicare,Hospital,Alabama_Birmingham,Alabama,South,US,206,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,177,10079,Naomi Warren,1064,Zenith,Segment 2,Tier 2,2L,Medicare,Retail,California_North,California,South,US,461,Y,New,Skyrizi,IL-23,,
M10,9/1/2025,481,10062,Madison Bennett,5893,Apollo,Segment 4,Tier 1,3L+,Commercial,Online,Tennessee_Nashville,Tennessee,North,US,656,N,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,248,10139,Maya Shaw,2685,Helix,Segment 3,Tier 1,2L,Commercial,Online,Pennsylvania_West,Pennsylvania,South,US,323,N,New,Stelara,IL-12/23,,
M10,9/1/2025,184,10160,Christopher Bishop,7184,Vertex,Segment 1,Tier 2,3L+,Commercial,Online,Texas_North,Texas,East,US,398,N,New,BIMZLEX,IL-17A & IL-17F,,
M10,9/1/2025,332,10079,Naomi Warren,1064,Zenith,Segment 4,Tier 1,2L,Medicare,Hospital,Indiana_Indianapolis,Indiana,East,US,603,N,New,Tremfya,IL-23,,
M10,9/1/2025,80,10044,Eric Green,8629,Humira,Segment 3,Tier 1,2L,Private,Retail,Virginia_North,Virginia,East,US,138,Y,New,Tremfya,IL-23,,
M10,9/1/2025,350,10048,Nicholas Grant,5893,Apollo,Segment 4,Tier 2,1L,Private,Online,Florida_East,Florida,East,US,606,N,New,Stelara,IL-12/23,,
M10,9/1/2025,317,10027,Jessica Wilson,8629,Humira,Segment 4,Tier 3,2L,Medicare,Hospital,Nevada_LasVegas,Nevada,East,US,579,Y,Continuing,Cosentyx,IL-17A,,
M10,9/1/2025,75,10042,Raymond Peterson,8629,Humira,Segment 2,Tier 2,2L,Private,Retail,Tennessee_Nashville,Tennessee,West,US,301,N,New,Stelara,IL-12/23,,
M10,9/1/2025,265,10148,Henry Watson,2685,Helix,Segment 1,Tier 4,2L,Commercial,Retail,Illinois_Central,Illinois,South,US,479,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
